ID,alpha,benign,bullying,conspiracy,ed_risk,extremist,gamergate,hate_speech,incel_misogyny,misinfo,pro_ana,recovery_ed,trad,Usage
3105,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3106,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3107,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3108,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3109,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3110,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3111,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3112,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3113,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3114,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3115,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3116,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3117,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3118,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3119,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3120,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3121,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3122,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3123,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3124,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3125,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3126,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3127,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3128,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3129,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
3130,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3131,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3132,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3133,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3134,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3135,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3136,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3137,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3138,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3139,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3140,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3141,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3142,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3143,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3144,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3145,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3146,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3147,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
3148,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3149,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3150,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3151,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3152,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3153,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3154,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3155,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3156,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3157,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3158,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3159,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3160,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3161,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3162,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3163,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3164,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3165,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3166,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3167,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3168,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3169,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3170,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
3171,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3172,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3173,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3174,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3175,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3176,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3177,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3178,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3179,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3180,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3181,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3182,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3183,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
3184,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3185,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3186,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3187,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3188,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3189,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3190,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3191,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3192,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3193,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3194,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3195,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3196,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3197,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3198,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3199,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3200,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3201,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3202,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3203,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3204,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
3205,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3206,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3207,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
3208,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3209,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3210,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3211,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
3212,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3213,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3214,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3215,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3216,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3217,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3218,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3219,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3220,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3221,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3222,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3223,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3224,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3225,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3226,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3227,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3228,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3229,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3230,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3231,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3232,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3233,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3234,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3235,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3236,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3237,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3238,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3239,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3240,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3241,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3242,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3243,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3244,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3245,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3246,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3247,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3248,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3249,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3250,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3251,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3252,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3253,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3254,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3255,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3256,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
3257,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
3258,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3259,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3260,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3261,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3262,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3263,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3264,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3265,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3266,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3267,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3268,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3269,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3270,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3271,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
3272,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3273,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3274,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3275,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3276,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3277,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3278,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3279,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
3280,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3281,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3282,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3283,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3284,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3285,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3286,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3287,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3288,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3289,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3290,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3291,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3292,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
3293,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3294,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3295,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3296,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3297,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3298,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
3299,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3300,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3301,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3302,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3303,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3304,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3305,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3306,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3307,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3308,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3309,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3310,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3311,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3312,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3313,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
3314,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3315,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3316,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3317,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3318,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3319,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3320,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
3321,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3322,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3323,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3324,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3325,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3326,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
3327,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3328,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3329,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
3330,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3331,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3332,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3333,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3334,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3335,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3336,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3337,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3338,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3339,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3340,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3341,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3342,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3343,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3344,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3345,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3346,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3347,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3348,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3349,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3350,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3351,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3352,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3353,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3354,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3355,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3356,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3357,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3358,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3359,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3360,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3361,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3362,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3363,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3364,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3365,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
3366,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3367,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3368,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3369,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3370,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3371,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3372,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3373,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
3374,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3375,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3376,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3377,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3378,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3379,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3380,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3381,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3382,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3383,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3384,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3385,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3386,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3387,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3388,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3389,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3390,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3391,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3392,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3393,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3394,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3395,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3396,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3397,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3398,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3399,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3400,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3401,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
3402,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3403,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3404,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3405,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3406,0,0,0,0,0,0,0,0,0,1,0,0,0,Public
3407,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3408,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3409,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3410,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3411,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3412,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3413,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3414,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3415,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3416,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3417,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3418,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3419,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3420,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3421,0,0,0,0,0,0,0,0,0,0,1,0,0,Public
3422,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3423,0,0,0,0,0,0,0,0,1,0,0,0,0,Public
3424,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3425,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3426,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3427,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3428,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
3429,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3430,0,0,1,0,0,0,0,0,0,0,0,0,0,Public
3431,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3432,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3433,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3434,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3435,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3436,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3437,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3438,0,0,0,0,0,0,0,0,0,0,0,1,0,Public
3439,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3440,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3441,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3442,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3443,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3444,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3445,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3446,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3447,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3448,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3449,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3450,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3451,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
3452,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3453,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3454,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3455,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3456,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3457,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3458,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3459,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3460,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3461,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
3462,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3463,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
3464,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3465,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3466,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3467,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3468,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3469,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
3470,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3471,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3472,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3473,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3474,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3475,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3476,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3477,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3478,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3479,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3480,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3481,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3482,0,1,0,0,0,0,0,0,0,0,0,0,0,Public
3483,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3484,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3485,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3486,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3487,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3488,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3489,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3490,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3491,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
3492,0,0,1,0,0,0,0,0,1,0,0,0,0,Private
3493,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3494,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3495,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3496,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3497,0,0,0,0,1,0,0,0,0,0,0,0,0,Public
3498,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3499,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3500,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3501,0,0,0,1,0,0,0,0,0,0,0,0,0,Public
3502,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3503,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3504,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3505,0,0,0,1,0,0,0,0,0,1,0,0,0,Private
3506,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3507,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3508,0,0,0,0,0,0,0,0,0,0,0,0,1,Private
3509,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3510,0,0,0,0,0,0,1,0,0,0,0,0,0,Private
3511,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3512,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3513,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3514,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3515,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3516,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3517,0,0,0,0,0,1,0,0,0,0,0,0,0,Public
3518,0,0,0,0,0,0,0,0,0,0,0,0,1,Public
3519,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3520,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3521,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3522,0,0,0,0,0,0,0,0,0,0,1,0,0,Private
3523,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3524,0,0,0,0,0,0,0,0,1,0,0,0,0,Private
3525,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3526,0,0,0,0,0,1,0,0,0,0,0,0,0,Private
3527,1,0,0,0,0,0,0,0,0,0,0,0,0,Public
3528,0,0,0,0,0,0,0,0,0,0,0,1,0,Private
3529,0,0,0,0,0,0,0,1,0,0,0,0,0,Private
3530,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3531,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3532,0,0,0,0,1,0,0,0,0,0,0,0,0,Private
3533,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
3534,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3535,1,0,0,0,0,0,0,0,0,0,0,0,0,Private
3536,0,0,0,1,0,0,0,0,0,0,0,0,0,Private
3537,0,0,1,0,0,0,0,0,0,0,0,0,0,Private
3538,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
3539,0,1,0,0,0,0,0,0,0,0,0,0,0,Private
